Start_Hour,End_Hour,Source,Day_of_Year,Day_Name,Month_Name,Season
12,13,Solar,200,Thursday,July,Summer
11,12,Solar,200,Thursday,July,Summer
16,17,Solar,200,Thursday,July,Summer
18,19,Solar,200,Thursday,July,Summer
22,23,Wind,200,Thursday,July,Summer
19,20,Solar,200,Thursday,July,Summer
0,1,Wind,200,Thursday,July,Summer
0,1,Wind,201,Friday,July,Summer
1,2,Wind,201,Friday,July,Summer
8,9,Solar,201,Friday,July,Summer
22,23,Wind,201,Friday,July,Summer
18,19,Solar,201,Friday,July,Summer
4,5,Wind,201,Friday,July,Summer
20,21,Wind,201,Friday,July,Summer
16,17,Solar,201,Friday,July,Summer
9,10,Solar,201,Friday,July,Summer
2,3,Wind,201,Friday,July,Summer
7,8,Wind,201,Friday,July,Summer
10,11,Solar,201,Friday,July,Summer
5,6,Wind,201,Friday,July,Summer
17,18,Solar,201,Friday,July,Summer
6,7,Wind,201,Friday,July,Summer
11,12,Solar,201,Friday,July,Summer
12,13,Solar,201,Friday,July,Summer
13,14,Solar,201,Friday,July,Summer
15,16,Solar,201,Friday,July,Summer
14,15,Solar,201,Friday,July,Summer
3,4,Wind,201,Friday,July,Summer
19,20,Solar,201,Friday,July,Summer
21,22,Wind,201,Friday,July,Summer
23,0,Wind,201,Friday,July,Summer
19,20,Wind,202,Saturday,July,Summer
20,21,Wind,202,Saturday,July,Summer
14,15,Solar,202,Saturday,July,Summer
8,9,Solar,202,Saturday,July,Summer
23,0,Wind,202,Saturday,July,Summer
3,4,Wind,202,Saturday,July,Summer
7,8,Wind,202,Saturday,July,Summer
12,13,Solar,202,Saturday,July,Summer
22,23,Wind,202,Saturday,July,Summer
5,6,Wind,202,Saturday,July,Summer
16,17,Solar,202,Saturday,July,Summer
17,18,Solar,202,Saturday,July,Summer
6,7,Wind,202,Saturday,July,Summer
4,5,Wind,202,Saturday,July,Summer
11,12,Solar,202,Saturday,July,Summer
21,22,Wind,202,Saturday,July,Summer
0,1,Wind,202,Saturday,July,Summer
18,19,Solar,202,Saturday,July,Summer
2,3,Wind,202,Saturday,July,Summer
15,16,Solar,202,Saturday,July,Summer
9,10,Solar,202,Saturday,July,Summer
1,2,Wind,202,Saturday,July,Summer
13,14,Solar,202,Saturday,July,Summer
10,11,Solar,202,Saturday,July,Summer
10,11,Solar,203,Sunday,July,Summer
14,15,Solar,203,Sunday,July,Summer
15,16,Wind,203,Sunday,July,Summer
5,6,Wind,203,Sunday,July,Summer
23,0,Wind,203,Sunday,July,Summer
0,1,Wind,203,Sunday,July,Summer
8,9,Wind,203,Sunday,July,Summer
1,2,Wind,203,Sunday,July,Summer
3,4,Wind,203,Sunday,July,Summer
11,12,Solar,203,Sunday,July,Summer
9,10,Wind,203,Sunday,July,Summer
16,17,Wind,203,Sunday,July,Summer
19,20,Wind,203,Sunday,July,Summer
6,7,Wind,203,Sunday,July,Summer
13,14,Solar,203,Sunday,July,Summer
18,19,Wind,203,Sunday,July,Summer
21,22,Wind,203,Sunday,July,Summer
17,18,Wind,203,Sunday,July,Summer
12,13,Solar,203,Sunday,July,Summer
22,23,Wind,203,Sunday,July,Summer
4,5,Wind,203,Sunday,July,Summer
2,3,Wind,203,Sunday,July,Summer
20,21,Wind,203,Sunday,July,Summer
7,8,Wind,203,Sunday,July,Summer
15,16,Solar,204,Monday,July,Summer
8,9,Wind,204,Monday,July,Summer
23,0,Wind,204,Monday,July,Summer
18,19,Wind,204,Monday,July,Summer
12,13,Solar,204,Monday,July,Summer
22,23,Wind,204,Monday,July,Summer
19,20,Wind,204,Monday,July,Summer
13,14,Solar,204,Monday,July,Summer
7,8,Wind,204,Monday,July,Summer
6,7,Wind,204,Monday,July,Summer
14,15,Solar,204,Monday,July,Summer
9,10,Solar,204,Monday,July,Summer
21,22,Wind,204,Monday,July,Summer
5,6,Wind,204,Monday,July,Summer
11,12,Solar,204,Monday,July,Summer
0,1,Wind,204,Monday,July,Summer
3,4,Wind,204,Monday,July,Summer
4,5,Wind,204,Monday,July,Summer
2,3,Wind,204,Monday,July,Summer
16,17,Solar,204,Monday,July,Summer
17,18,Wind,204,Monday,July,Summer
1,2,Wind,204,Monday,July,Summer
20,21,Wind,204,Monday,July,Summer
10,11,Solar,204,Monday,July,Summer
1,2,Wind,205,Tuesday,July,Summer
7,8,Wind,205,Tuesday,July,Summer
9,10,Wind,205,Tuesday,July,Summer
20,21,Wind,205,Tuesday,July,Summer
23,0,Wind,205,Tuesday,July,Summer
15,16,Wind,205,Tuesday,July,Summer
18,19,Wind,205,Tuesday,July,Summer
4,5,Wind,205,Tuesday,July,Summer
19,20,Wind,205,Tuesday,July,Summer
14,15,Wind,205,Tuesday,July,Summer
17,18,Wind,205,Tuesday,July,Summer
13,14,Wind,205,Tuesday,July,Summer
10,11,Wind,205,Tuesday,July,Summer
22,23,Wind,205,Tuesday,July,Summer
5,6,Wind,205,Tuesday,July,Summer
2,3,Wind,205,Tuesday,July,Summer
0,1,Wind,205,Tuesday,July,Summer
3,4,Wind,205,Tuesday,July,Summer
21,22,Wind,205,Tuesday,July,Summer
16,17,Wind,205,Tuesday,July,Summer
8,9,Wind,205,Tuesday,July,Summer
11,12,Wind,205,Tuesday,July,Summer
12,13,Wind,205,Tuesday,July,Summer
6,7,Wind,205,Tuesday,July,Summer
3,4,Wind,206,Wednesday,July,Summer
13,14,Solar,206,Wednesday,July,Summer
18,19,Solar,206,Wednesday,July,Summer
19,20,Solar,206,Wednesday,July,Summer
11,12,Solar,206,Wednesday,July,Summer
14,15,Solar,206,Wednesday,July,Summer
1,2,Wind,206,Wednesday,July,Summer
21,22,Wind,206,Wednesday,July,Summer
8,9,Solar,206,Wednesday,July,Summer
4,5,Wind,206,Wednesday,July,Summer
17,18,Solar,206,Wednesday,July,Summer
10,11,Solar,206,Wednesday,July,Summer
6,7,Wind,206,Wednesday,July,Summer
16,17,Solar,206,Wednesday,July,Summer
15,16,Solar,206,Wednesday,July,Summer
2,3,Wind,206,Wednesday,July,Summer
5,6,Wind,206,Wednesday,July,Summer
9,10,Solar,206,Wednesday,July,Summer
7,8,Wind,206,Wednesday,July,Summer
0,1,Wind,206,Wednesday,July,Summer
12,13,Solar,206,Wednesday,July,Summer
22,23,Wind,206,Wednesday,July,Summer
20,21,Wind,206,Wednesday,July,Summer
23,0,Wind,206,Wednesday,July,Summer
23,0,Wind,207,Thursday,July,Summer
8,9,Solar,207,Thursday,July,Summer
14,15,Solar,207,Thursday,July,Summer
19,20,Wind,207,Thursday,July,Summer
16,17,Solar,207,Thursday,July,Summer
10,11,Solar,207,Thursday,July,Summer
4,5,Wind,207,Thursday,July,Summer
2,3,Wind,207,Thursday,July,Summer
18,19,Solar,207,Thursday,July,Summer
1,2,Wind,207,Thursday,July,Summer
6,7,Wind,207,Thursday,July,Summer
11,12,Solar,207,Thursday,July,Summer
0,1,Wind,207,Thursday,July,Summer
3,4,Wind,207,Thursday,July,Summer
17,18,Solar,207,Thursday,July,Summer
12,13,Solar,207,Thursday,July,Summer
13,14,Solar,207,Thursday,July,Summer
15,16,Solar,207,Thursday,July,Summer
9,10,Solar,207,Thursday,July,Summer
20,21,Wind,207,Thursday,July,Summer
21,22,Wind,207,Thursday,July,Summer
22,23,Wind,207,Thursday,July,Summer
7,8,Wind,207,Thursday,July,Summer
5,6,Wind,207,Thursday,July,Summer
15,16,Solar,208,Friday,July,Summer
6,7,Wind,208,Friday,July,Summer
12,13,Solar,208,Friday,July,Summer
4,5,Wind,208,Friday,July,Summer
18,19,Solar,208,Friday,July,Summer
5,6,Wind,208,Friday,July,Summer
17,18,Solar,208,Friday,July,Summer
23,0,Wind,208,Friday,July,Summer
2,3,Wind,208,Friday,July,Summer
16,17,Solar,208,Friday,July,Summer
19,20,Solar,208,Friday,July,Summer
21,22,Wind,208,Friday,July,Summer
22,23,Wind,208,Friday,July,Summer
10,11,Solar,208,Friday,July,Summer
7,8,Wind,208,Friday,July,Summer
1,2,Wind,208,Friday,July,Summer
9,10,Solar,208,Friday,July,Summer
14,15,Solar,208,Friday,July,Summer
3,4,Wind,208,Friday,July,Summer
0,1,Wind,208,Friday,July,Summer
8,9,Solar,208,Friday,July,Summer
20,21,Wind,208,Friday,July,Summer
13,14,Solar,208,Friday,July,Summer
11,12,Solar,208,Friday,July,Summer
1,2,Wind,209,Saturday,July,Summer
9,10,Solar,209,Saturday,July,Summer
7,8,Wind,209,Saturday,July,Summer
3,4,Wind,209,Saturday,July,Summer
21,22,Wind,209,Saturday,July,Summer
12,13,Solar,209,Saturday,July,Summer
0,1,Wind,209,Saturday,July,Summer
22,23,Wind,209,Saturday,July,Summer
10,11,Solar,209,Saturday,July,Summer
2,3,Wind,209,Saturday,July,Summer
16,17,Solar,209,Saturday,July,Summer
4,5,Wind,209,Saturday,July,Summer
23,0,Wind,209,Saturday,July,Summer
5,6,Wind,209,Saturday,July,Summer
20,21,Wind,209,Saturday,July,Summer
19,20,Wind,209,Saturday,July,Summer
18,19,Solar,209,Saturday,July,Summer
14,15,Solar,209,Saturday,July,Summer
6,7,Wind,209,Saturday,July,Summer
13,14,Solar,209,Saturday,July,Summer
11,12,Solar,209,Saturday,July,Summer
15,16,Solar,209,Saturday,July,Summer
17,18,Solar,209,Saturday,July,Summer
8,9,Solar,209,Saturday,July,Summer
2,3,Wind,210,Sunday,July,Summer
0,1,Wind,210,Sunday,July,Summer
8,9,Wind,210,Sunday,July,Summer
15,16,Solar,210,Sunday,July,Summer
4,5,Wind,210,Sunday,July,Summer
20,21,Wind,210,Sunday,July,Summer
9,10,Solar,210,Sunday,July,Summer
19,20,Wind,210,Sunday,July,Summer
5,6,Wind,210,Sunday,July,Summer
22,23,Wind,210,Sunday,July,Summer
10,11,Solar,210,Sunday,July,Summer
3,4,Wind,210,Sunday,July,Summer
13,14,Solar,210,Sunday,July,Summer
14,15,Solar,210,Sunday,July,Summer
18,19,Solar,210,Sunday,July,Summer
16,17,Solar,210,Sunday,July,Summer
17,18,Solar,210,Sunday,July,Summer
11,12,Solar,210,Sunday,July,Summer
7,8,Wind,210,Sunday,July,Summer
12,13,Solar,210,Sunday,July,Summer
21,22,Wind,210,Sunday,July,Summer
1,2,Wind,210,Sunday,July,Summer
23,0,Wind,210,Sunday,July,Summer
6,7,Wind,210,Sunday,July,Summer
11,12,Solar,211,Monday,July,Summer
2,3,Wind,211,Monday,July,Summer
17,18,Solar,211,Monday,July,Summer
16,17,Solar,211,Monday,July,Summer
13,14,Solar,211,Monday,July,Summer
5,6,Wind,211,Monday,July,Summer
19,20,Solar,211,Monday,July,Summer
1,2,Wind,211,Monday,July,Summer
9,10,Solar,211,Monday,July,Summer
12,13,Solar,211,Monday,July,Summer
6,7,Wind,211,Monday,July,Summer
4,5,Wind,211,Monday,July,Summer
15,16,Solar,211,Monday,July,Summer
7,8,Wind,211,Monday,July,Summer
14,15,Solar,211,Monday,July,Summer
18,19,Solar,211,Monday,July,Summer
8,9,Wind,211,Monday,July,Summer
20,21,Wind,211,Monday,July,Summer
21,22,Wind,211,Monday,July,Summer
22,23,Wind,211,Monday,July,Summer
23,0,Wind,211,Monday,July,Summer
10,11,Solar,211,Monday,July,Summer
3,4,Wind,211,Monday,July,Summer
0,1,Wind,211,Monday,July,Summer
20,21,Wind,212,Tuesday,July,Summer
16,17,Solar,212,Tuesday,July,Summer
22,23,Wind,212,Tuesday,July,Summer
6,7,Wind,212,Tuesday,July,Summer
21,22,Wind,212,Tuesday,July,Summer
18,19,Solar,212,Tuesday,July,Summer
17,18,Solar,212,Tuesday,July,Summer
8,9,Solar,212,Tuesday,July,Summer
3,4,Wind,212,Tuesday,July,Summer
19,20,Solar,212,Tuesday,July,Summer
1,2,Wind,212,Tuesday,July,Summer
15,16,Solar,212,Tuesday,July,Summer
14,15,Solar,212,Tuesday,July,Summer
13,14,Solar,212,Tuesday,July,Summer
4,5,Wind,212,Tuesday,July,Summer
5,6,Wind,212,Tuesday,July,Summer
2,3,Wind,212,Tuesday,July,Summer
12,13,Solar,212,Tuesday,July,Summer
9,10,Solar,212,Tuesday,July,Summer
10,11,Solar,212,Tuesday,July,Summer
11,12,Solar,212,Tuesday,July,Summer
23,0,Wind,212,Tuesday,July,Summer
0,1,Wind,212,Tuesday,July,Summer
7,8,Wind,212,Tuesday,July,Summer
12,13,Solar,213,Wednesday,July,Summer
4,5,Wind,213,Wednesday,July,Summer
19,20,Wind,213,Wednesday,July,Summer
21,22,Wind,213,Wednesday,July,Summer
22,23,Wind,213,Wednesday,July,Summer
23,0,Wind,213,Wednesday,July,Summer
14,15,Solar,213,Wednesday,July,Summer
8,9,Wind,213,Wednesday,July,Summer
3,4,Wind,213,Wednesday,July,Summer
1,2,Wind,213,Wednesday,July,Summer
16,17,Solar,213,Wednesday,July,Summer
0,1,Wind,213,Wednesday,July,Summer
18,19,Solar,213,Wednesday,July,Summer
20,21,Wind,213,Wednesday,July,Summer
15,16,Solar,213,Wednesday,July,Summer
17,18,Solar,213,Wednesday,July,Summer
6,7,Wind,213,Wednesday,July,Summer
5,6,Wind,213,Wednesday,July,Summer
13,14,Solar,213,Wednesday,July,Summer
10,11,Solar,213,Wednesday,July,Summer
9,10,Solar,213,Wednesday,July,Summer
7,8,Wind,213,Wednesday,July,Summer
11,12,Solar,213,Wednesday,July,Summer
2,3,Wind,213,Wednesday,July,Summer
17,18,Solar,214,Thursday,August,Summer
3,4,Wind,214,Thursday,August,Summer
6,7,Wind,214,Thursday,August,Summer
20,21,Wind,214,Thursday,August,Summer
23,0,Wind,214,Thursday,August,Summer
18,19,Solar,214,Thursday,August,Summer
19,20,Wind,214,Thursday,August,Summer
8,9,Wind,214,Thursday,August,Summer
13,14,Solar,214,Thursday,August,Summer
21,22,Wind,214,Thursday,August,Summer
7,8,Wind,214,Thursday,August,Summer
9,10,Solar,214,Thursday,August,Summer
14,15,Solar,214,Thursday,August,Summer
12,13,Solar,214,Thursday,August,Summer
4,5,Wind,214,Thursday,August,Summer
10,11,Solar,214,Thursday,August,Summer
11,12,Solar,214,Thursday,August,Summer
22,23,Wind,214,Thursday,August,Summer
0,1,Wind,214,Thursday,August,Summer
5,6,Wind,214,Thursday,August,Summer
1,2,Wind,214,Thursday,August,Summer
15,16,Solar,214,Thursday,August,Summer
2,3,Wind,214,Thursday,August,Summer
16,17,Solar,214,Thursday,August,Summer
17,18,Wind,215,Friday,August,Summer
19,20,Wind,215,Friday,August,Summer
7,8,Wind,215,Friday,August,Summer
8,9,Solar,215,Friday,August,Summer
22,23,Wind,215,Friday,August,Summer
9,10,Solar,215,Friday,August,Summer
18,19,Wind,215,Friday,August,Summer
14,15,Solar,215,Friday,August,Summer
21,22,Wind,215,Friday,August,Summer
12,13,Solar,215,Friday,August,Summer
15,16,Solar,215,Friday,August,Summer
20,21,Wind,215,Friday,August,Summer
16,17,Solar,215,Friday,August,Summer
10,11,Solar,215,Friday,August,Summer
13,14,Solar,215,Friday,August,Summer
0,1,Wind,215,Friday,August,Summer
4,5,Wind,215,Friday,August,Summer
2,3,Wind,215,Friday,August,Summer
23,0,Wind,215,Friday,August,Summer
11,12,Solar,215,Friday,August,Summer
5,6,Wind,215,Friday,August,Summer
3,4,Wind,215,Friday,August,Summer
1,2,Wind,215,Friday,August,Summer
6,7,Wind,215,Friday,August,Summer
17,18,Solar,216,Saturday,August,Summer
20,21,Wind,216,Saturday,August,Summer
6,7,Wind,216,Saturday,August,Summer
23,0,Wind,216,Saturday,August,Summer
5,6,Wind,216,Saturday,August,Summer
22,23,Wind,216,Saturday,August,Summer
14,15,Solar,216,Saturday,August,Summer
2,3,Wind,216,Saturday,August,Summer
7,8,Wind,216,Saturday,August,Summer
0,1,Wind,216,Saturday,August,Summer
9,10,Solar,216,Saturday,August,Summer
8,9,Wind,216,Saturday,August,Summer
13,14,Solar,216,Saturday,August,Summer
11,12,Solar,216,Saturday,August,Summer
1,2,Wind,216,Saturday,August,Summer
4,5,Wind,216,Saturday,August,Summer
19,20,Wind,216,Saturday,August,Summer
15,16,Solar,216,Saturday,August,Summer
16,17,Solar,216,Saturday,August,Summer
21,22,Wind,216,Saturday,August,Summer
18,19,Wind,216,Saturday,August,Summer
3,4,Wind,216,Saturday,August,Summer
10,11,Solar,216,Saturday,August,Summer
12,13,Solar,216,Saturday,August,Summer
0,1,Wind,217,Sunday,August,Summer
11,12,Solar,217,Sunday,August,Summer
18,19,Solar,217,Sunday,August,Summer
7,8,Wind,217,Sunday,August,Summer
8,9,Solar,217,Sunday,August,Summer
19,20,Solar,217,Sunday,August,Summer
23,0,Wind,217,Sunday,August,Summer
16,17,Solar,217,Sunday,August,Summer
15,16,Solar,217,Sunday,August,Summer
13,14,Solar,217,Sunday,August,Summer
6,7,Wind,217,Sunday,August,Summer
12,13,Solar,217,Sunday,August,Summer
5,6,Wind,217,Sunday,August,Summer
1,2,Wind,217,Sunday,August,Summer
9,10,Solar,217,Sunday,August,Summer
10,11,Solar,217,Sunday,August,Summer
4,5,Wind,217,Sunday,August,Summer
14,15,Solar,217,Sunday,August,Summer
2,3,Wind,217,Sunday,August,Summer
20,21,Wind,217,Sunday,August,Summer
3,4,Wind,217,Sunday,August,Summer
22,23,Wind,217,Sunday,August,Summer
17,18,Solar,217,Sunday,August,Summer
21,22,Wind,217,Sunday,August,Summer
6,7,Wind,218,Monday,August,Summer
22,23,Wind,218,Monday,August,Summer
13,14,Solar,218,Monday,August,Summer
4,5,Wind,218,Monday,August,Summer
17,18,Solar,218,Monday,August,Summer
18,19,Solar,218,Monday,August,Summer
16,17,Solar,218,Monday,August,Summer
9,10,Solar,218,Monday,August,Summer
0,1,Wind,218,Monday,August,Summer
1,2,Wind,218,Monday,August,Summer
12,13,Solar,218,Monday,August,Summer
5,6,Wind,218,Monday,August,Summer
19,20,Solar,218,Monday,August,Summer
3,4,Wind,218,Monday,August,Summer
21,22,Wind,218,Monday,August,Summer
7,8,Wind,218,Monday,August,Summer
23,0,Wind,218,Monday,August,Summer
14,15,Solar,218,Monday,August,Summer
8,9,Solar,218,Monday,August,Summer
11,12,Solar,218,Monday,August,Summer
2,3,Wind,218,Monday,August,Summer
20,21,Wind,218,Monday,August,Summer
10,11,Solar,218,Monday,August,Summer
15,16,Solar,218,Monday,August,Summer
0,1,Wind,219,Tuesday,August,Summer
1,2,Wind,219,Tuesday,August,Summer
4,5,Wind,219,Tuesday,August,Summer
3,4,Wind,219,Tuesday,August,Summer
10,11,Solar,219,Tuesday,August,Summer
14,15,Solar,219,Tuesday,August,Summer
20,21,Wind,219,Tuesday,August,Summer
6,7,Wind,219,Tuesday,August,Summer
21,22,Wind,219,Tuesday,August,Summer
12,13,Solar,219,Tuesday,August,Summer
23,0,Wind,219,Tuesday,August,Summer
16,17,Solar,219,Tuesday,August,Summer
17,18,Solar,219,Tuesday,August,Summer
19,20,Wind,219,Tuesday,August,Summer
15,16,Solar,219,Tuesday,August,Summer
9,10,Solar,219,Tuesday,August,Summer
8,9,Solar,219,Tuesday,August,Summer
11,12,Solar,219,Tuesday,August,Summer
2,3,Wind,219,Tuesday,August,Summer
13,14,Solar,219,Tuesday,August,Summer
18,19,Solar,219,Tuesday,August,Summer
22,23,Wind,219,Tuesday,August,Summer
7,8,Wind,219,Tuesday,August,Summer
5,6,Wind,219,Tuesday,August,Summer
20,21,Wind,220,Wednesday,August,Summer
7,8,Wind,220,Wednesday,August,Summer
18,19,Solar,220,Wednesday,August,Summer
4,5,Wind,220,Wednesday,August,Summer
22,23,Wind,220,Wednesday,August,Summer
5,6,Wind,220,Wednesday,August,Summer
9,10,Solar,220,Wednesday,August,Summer
16,17,Solar,220,Wednesday,August,Summer
21,22,Wind,220,Wednesday,August,Summer
13,14,Solar,220,Wednesday,August,Summer
0,1,Wind,220,Wednesday,August,Summer
19,20,Wind,220,Wednesday,August,Summer
2,3,Wind,220,Wednesday,August,Summer
8,9,Wind,220,Wednesday,August,Summer
15,16,Solar,220,Wednesday,August,Summer
11,12,Solar,220,Wednesday,August,Summer
14,15,Solar,220,Wednesday,August,Summer
10,11,Solar,220,Wednesday,August,Summer
23,0,Wind,220,Wednesday,August,Summer
1,2,Wind,220,Wednesday,August,Summer
6,7,Wind,220,Wednesday,August,Summer
17,18,Solar,220,Wednesday,August,Summer
3,4,Wind,220,Wednesday,August,Summer
12,13,Solar,220,Wednesday,August,Summer
0,1,Wind,221,Thursday,August,Summer
2,3,Wind,221,Thursday,August,Summer
22,23,Wind,221,Thursday,August,Summer
19,20,Wind,221,Thursday,August,Summer
6,7,Wind,221,Thursday,August,Summer
10,11,Solar,221,Thursday,August,Summer
21,22,Wind,221,Thursday,August,Summer
17,18,Solar,221,Thursday,August,Summer
8,9,Solar,221,Thursday,August,Summer
16,17,Solar,221,Thursday,August,Summer
3,4,Wind,221,Thursday,August,Summer
23,0,Wind,221,Thursday,August,Summer
7,8,Wind,221,Thursday,August,Summer
15,16,Solar,221,Thursday,August,Summer
13,14,Solar,221,Thursday,August,Summer
11,12,Solar,221,Thursday,August,Summer
5,6,Wind,221,Thursday,August,Summer
20,21,Wind,221,Thursday,August,Summer
12,13,Solar,221,Thursday,August,Summer
9,10,Solar,221,Thursday,August,Summer
14,15,Solar,221,Thursday,August,Summer
4,5,Wind,221,Thursday,August,Summer
18,19,Solar,221,Thursday,August,Summer
1,2,Wind,221,Thursday,August,Summer
10,11,Solar,222,Friday,August,Summer
6,7,Wind,222,Friday,August,Summer
3,4,Wind,222,Friday,August,Summer
7,8,Wind,222,Friday,August,Summer
0,1,Wind,222,Friday,August,Summer
1,2,Wind,222,Friday,August,Summer
4,5,Wind,222,Friday,August,Summer
14,15,Solar,222,Friday,August,Summer
19,20,Wind,222,Friday,August,Summer
17,18,Wind,222,Friday,August,Summer
20,21,Wind,222,Friday,August,Summer
18,19,Wind,222,Friday,August,Summer
8,9,Wind,222,Friday,August,Summer
2,3,Wind,222,Friday,August,Summer
5,6,Wind,222,Friday,August,Summer
9,10,Wind,222,Friday,August,Summer
13,14,Solar,222,Friday,August,Summer
22,23,Wind,222,Friday,August,Summer
11,12,Solar,222,Friday,August,Summer
12,13,Solar,222,Friday,August,Summer
15,16,Solar,222,Friday,August,Summer
16,17,Solar,222,Friday,August,Summer
23,0,Wind,222,Friday,August,Summer
21,22,Wind,222,Friday,August,Summer
23,0,Wind,223,Saturday,August,Summer
22,23,Wind,223,Saturday,August,Summer
10,11,Solar,223,Saturday,August,Summer
13,14,Solar,223,Saturday,August,Summer
21,22,Wind,223,Saturday,August,Summer
15,16,Solar,223,Saturday,August,Summer
20,21,Wind,223,Saturday,August,Summer
1,2,Wind,223,Saturday,August,Summer
3,4,Wind,223,Saturday,August,Summer
2,3,Wind,223,Saturday,August,Summer
6,7,Wind,223,Saturday,August,Summer
9,10,Solar,223,Saturday,August,Summer
4,5,Wind,223,Saturday,August,Summer
16,17,Solar,223,Saturday,August,Summer
7,8,Wind,223,Saturday,August,Summer
17,18,Solar,223,Saturday,August,Summer
11,12,Solar,223,Saturday,August,Summer
19,20,Solar,223,Saturday,August,Summer
14,15,Solar,223,Saturday,August,Summer
5,6,Wind,223,Saturday,August,Summer
18,19,Solar,223,Saturday,August,Summer
0,1,Wind,223,Saturday,August,Summer
12,13,Solar,223,Saturday,August,Summer
8,9,Solar,223,Saturday,August,Summer
22,23,Wind,224,Sunday,August,Summer
9,10,Solar,224,Sunday,August,Summer
11,12,Solar,224,Sunday,August,Summer
3,4,Wind,224,Sunday,August,Summer
23,0,Wind,224,Sunday,August,Summer
7,8,Wind,224,Sunday,August,Summer
10,11,Solar,224,Sunday,August,Summer
13,14,Solar,224,Sunday,August,Summer
17,18,Solar,224,Sunday,August,Summer
8,9,Wind,224,Sunday,August,Summer
20,21,Wind,224,Sunday,August,Summer
21,22,Wind,224,Sunday,August,Summer
2,3,Wind,224,Sunday,August,Summer
0,1,Wind,224,Sunday,August,Summer
1,2,Wind,224,Sunday,August,Summer
19,20,Wind,224,Sunday,August,Summer
4,5,Wind,224,Sunday,August,Summer
5,6,Wind,224,Sunday,August,Summer
15,16,Solar,224,Sunday,August,Summer
16,17,Solar,224,Sunday,August,Summer
14,15,Solar,224,Sunday,August,Summer
18,19,Wind,224,Sunday,August,Summer
6,7,Wind,224,Sunday,August,Summer
12,13,Solar,224,Sunday,August,Summer
5,6,Wind,225,Monday,August,Summer
7,8,Wind,225,Monday,August,Summer
21,22,Wind,225,Monday,August,Summer
23,0,Wind,225,Monday,August,Summer
1,2,Wind,225,Monday,August,Summer
8,9,Wind,225,Monday,August,Summer
2,3,Wind,225,Monday,August,Summer
10,11,Solar,225,Monday,August,Summer
17,18,Solar,225,Monday,August,Summer
18,19,Wind,225,Monday,August,Summer
19,20,Wind,225,Monday,August,Summer
15,16,Solar,225,Monday,August,Summer
9,10,Wind,225,Monday,August,Summer
0,1,Wind,225,Monday,August,Summer
22,23,Wind,225,Monday,August,Summer
6,7,Wind,225,Monday,August,Summer
4,5,Wind,225,Monday,August,Summer
3,4,Wind,225,Monday,August,Summer
13,14,Solar,225,Monday,August,Summer
12,13,Solar,225,Monday,August,Summer
11,12,Solar,225,Monday,August,Summer
14,15,Solar,225,Monday,August,Summer
16,17,Solar,225,Monday,August,Summer
20,21,Wind,225,Monday,August,Summer
10,11,Solar,226,Tuesday,August,Summer
17,18,Solar,226,Tuesday,August,Summer
22,23,Wind,226,Tuesday,August,Summer
21,22,Wind,226,Tuesday,August,Summer
16,17,Solar,226,Tuesday,August,Summer
15,16,Solar,226,Tuesday,August,Summer
12,13,Solar,226,Tuesday,August,Summer
5,6,Wind,226,Tuesday,August,Summer
13,14,Solar,226,Tuesday,August,Summer
19,20,Wind,226,Tuesday,August,Summer
23,0,Wind,226,Tuesday,August,Summer
