Date,Day_Name,Day_of_Year,End_Hour,Month_Name,Production,Season,Source,Start_Hour
1/19/2020,Sunday,19,5,January,4998,Winter,Wind,4
1/19/2020,Sunday,19,4,January,4619,Winter,Wind,3
1/19/2020,Sunday,19,14,January,7807,Winter,Wind,13
1/19/2020,Sunday,19,21,January,7105,Winter,Wind,20
1/19/2020,Sunday,19,22,January,7199,Winter,Wind,21
1/19/2020,Sunday,19,17,January,6547,Winter,Wind,16
1/19/2020,Sunday,19,6,January,5160,Winter,Wind,5
1/19/2020,Sunday,19,18,January,5979,Winter,Wind,17
1/19/2020,Sunday,19,11,January,6640,Winter,Wind,10
1/19/2020,Sunday,19,10,January,6076,Winter,Wind,9
1/19/2020,Sunday,19,12,January,6736,Winter,Wind,11
1/19/2020,Sunday,19,7,January,5086,Winter,Wind,6
1/19/2020,Sunday,19,19,January,6439,Winter,Wind,18
1/19/2020,Sunday,19,2,January,3980,Winter,Wind,1
1/19/2020,Sunday,19,16,January,7762,Winter,Wind,15
1/20/2020,Monday,20,21,January,5420,Winter,Wind,20
1/20/2020,Monday,20,14,January,7211,Winter,Wind,13
1/20/2020,Monday,20,9,January,5907,Winter,Wind,8
1/20/2020,Monday,20,17,January,5749,Winter,Wind,16
1/20/2020,Monday,20,12,January,6491,Winter,Wind,11
1/20/2020,Monday,20,15,January,7121,Winter,Wind,14
1/20/2020,Monday,20,11,January,6095,Winter,Wind,10
1/20/2020,Monday,20,20,January,5422,Winter,Wind,19
1/20/2020,Monday,20,2,January,6508,Winter,Wind,1
1/20/2020,Monday,20,23,January,4934,Winter,Wind,22
1/20/2020,Monday,20,6,January,5834,Winter,Wind,5
1/20/2020,Monday,20,22,January,5336,Winter,Wind,21
1/20/2020,Monday,20,4,January,6064,Winter,Wind,3
1/20/2020,Monday,20,18,January,5344,Winter,Wind,17
1/20/2020,Monday,20,10,January,5887,Winter,Wind,9
1/20/2020,Monday,20,1,January,6763,Winter,Wind,0
1/20/2020,Monday,20,5,January,5838,Winter,Wind,4
1/20/2020,Monday,20,0,January,4819,Winter,Wind,23
1/20/2020,Monday,20,16,January,6593,Winter,Wind,15
1/20/2020,Monday,20,3,January,6219,Winter,Wind,2
1/20/2020,Monday,20,19,January,5481,Winter,Wind,18
1/20/2020,Monday,20,7,January,5969,Winter,Wind,6
1/20/2020,Monday,20,8,January,6046,Winter,Wind,7
1/20/2020,Monday,20,13,January,6951,Winter,Wind,12
1/21/2020,Tuesday,21,1,January,4687,Winter,Wind,0
1/21/2020,Tuesday,21,18,January,2575,Winter,Wind,17
1/21/2020,Tuesday,21,7,January,3460,Winter,Wind,6
1/21/2020,Tuesday,21,9,January,3430,Winter,Wind,8
1/21/2020,Tuesday,21,8,January,3483,Winter,Wind,7
1/21/2020,Tuesday,21,10,January,3309,Winter,Wind,9
1/21/2020,Tuesday,21,16,January,2758,Winter,Wind,15
1/21/2020,Tuesday,21,20,January,3804,Winter,Wind,19
1/21/2020,Tuesday,21,6,January,3602,Winter,Wind,5
1/21/2020,Tuesday,21,22,January,3898,Winter,Wind,21
1/21/2020,Tuesday,21,19,January,3303,Winter,Wind,18
1/21/2020,Tuesday,21,3,January,4059,Winter,Wind,2
1/21/2020,Tuesday,21,5,January,3763,Winter,Wind,4
1/21/2020,Tuesday,21,11,January,3120,Winter,Wind,10
1/21/2020,Tuesday,21,0,January,3651,Winter,Wind,23
1/21/2020,Tuesday,21,4,January,3880,Winter,Wind,3
1/21/2020,Tuesday,21,2,January,4373,Winter,Wind,1
1/21/2020,Tuesday,21,14,January,3177,Winter,Wind,13
1/21/2020,Tuesday,21,12,January,2976,Winter,Wind,11
1/21/2020,Tuesday,21,17,January,2477,Winter,Wind,16
1/21/2020,Tuesday,21,23,January,3837,Winter,Wind,22
1/21/2020,Tuesday,21,21,January,3972,Winter,Wind,20
1/21/2020,Tuesday,21,15,January,3021,Winter,Wind,14
1/21/2020,Tuesday,21,13,January,3164,Winter,Wind,12
1/22/2020,Wednesday,22,9,January,4039,Winter,Wind,8
1/22/2020,Wednesday,22,1,January,3282,Winter,Wind,0
1/22/2020,Wednesday,22,13,January,4028,Winter,Wind,12
1/22/2020,Wednesday,22,16,January,4074,Winter,Wind,15
1/22/2020,Wednesday,22,7,January,3886,Winter,Wind,6
1/22/2020,Wednesday,22,6,January,3583,Winter,Wind,5
1/22/2020,Wednesday,22,4,January,3108,Winter,Wind,3
1/22/2020,Wednesday,22,19,January,5368,Winter,Wind,18
1/22/2020,Wednesday,22,2,January,3116,Winter,Wind,1
1/22/2020,Wednesday,22,22,January,6944,Winter,Wind,21
1/22/2020,Wednesday,22,14,January,3953,Winter,Wind,13
1/22/2020,Wednesday,22,11,January,4329,Winter,Wind,10
1/22/2020,Wednesday,22,8,January,4145,Winter,Wind,7
1/22/2020,Wednesday,22,17,January,3930,Winter,Wind,16
1/22/2020,Wednesday,22,18,January,4502,Winter,Wind,17
1/22/2020,Wednesday,22,3,January,3140,Winter,Wind,2
1/22/2020,Wednesday,22,10,January,4137,Winter,Wind,9
1/22/2020,Wednesday,22,23,January,6890,Winter,Wind,22
1/22/2020,Wednesday,22,12,January,4127,Winter,Wind,11
1/22/2020,Wednesday,22,21,January,6559,Winter,Wind,20
1/22/2020,Wednesday,22,5,January,3220,Winter,Wind,4
1/22/2020,Wednesday,22,0,January,6702,Winter,Wind,23
1/22/2020,Wednesday,22,20,January,6019,Winter,Wind,19
1/22/2020,Wednesday,22,15,January,4042,Winter,Wind,14
1/23/2020,Thursday,23,23,January,2779,Winter,Wind,22
1/23/2020,Thursday,23,19,January,3556,Winter,Wind,18
1/23/2020,Thursday,23,6,January,5219,Winter,Wind,5
1/23/2020,Thursday,23,18,January,3472,Winter,Wind,17
1/23/2020,Thursday,23,1,January,6884,Winter,Wind,0
1/23/2020,Thursday,23,3,January,6707,Winter,Wind,2
1/23/2020,Thursday,23,0,January,2865,Winter,Wind,23
1/23/2020,Thursday,23,16,January,3628,Winter,Wind,15
1/23/2020,Thursday,23,15,January,3879,Winter,Wind,14
1/23/2020,Thursday,23,12,January,4730,Winter,Wind,11
1/23/2020,Thursday,23,4,January,6446,Winter,Wind,3
1/23/2020,Thursday,23,17,January,3347,Winter,Wind,16
1/23/2020,Thursday,23,14,January,4071,Winter,Wind,13
1/23/2020,Thursday,23,13,January,4373,Winter,Wind,12
1/23/2020,Thursday,23,11,January,5033,Winter,Wind,10
1/23/2020,Thursday,23,21,January,3133,Winter,Wind,20
1/23/2020,Thursday,23,10,January,5277,Winter,Wind,9
1/23/2020,Thursday,23,8,January,5287,Winter,Wind,7
1/23/2020,Thursday,23,2,January,6776,Winter,Wind,1
1/23/2020,Thursday,23,7,January,5026,Winter,Wind,6
1/23/2020,Thursday,23,20,January,3400,Winter,Wind,19
1/23/2020,Thursday,23,5,January,5821,Winter,Wind,4
1/23/2020,Thursday,23,22,January,2993,Winter,Wind,21
1/23/2020,Thursday,23,9,January,5349,Winter,Wind,8
1/24/2020,Friday,24,0,January,702,Winter,Wind,23
1/24/2020,Friday,24,22,January,574,Winter,Wind,21
1/24/2020,Friday,24,15,January,1733,Winter,Solar,14
1/24/2020,Friday,24,1,January,2837,Winter,Wind,0
1/24/2020,Friday,24,14,January,2042,Winter,Solar,13
1/24/2020,Friday,24,12,January,2030,Winter,Solar,11
1/24/2020,Friday,24,5,January,2060,Winter,Wind,4
1/24/2020,Friday,24,7,January,1984,Winter,Wind,6
1/24/2020,Friday,24,2,January,2568,Winter,Wind,1
1/24/2020,Friday,24,19,January,380,Winter,Wind,18
1/24/2020,Friday,24,9,January,1882,Winter,Wind,8
1/24/2020,Friday,24,4,January,2178,Winter,Wind,3
1/24/2020,Friday,24,13,January,2137,Winter,Solar,12
1/24/2020,Friday,24,17,January,731,Winter,Solar,16
1/24/2020,Friday,24,18,January,369,Winter,Wind,17
1/24/2020,Friday,24,23,January,628,Winter,Wind,22
1/24/2020,Friday,24,16,January,1345,Winter,Solar,15
1/24/2020,Friday,24,8,January,2034,Winter,Wind,7
1/24/2020,Friday,24,6,January,1989,Winter,Wind,5
1/24/2020,Friday,24,10,January,1863,Winter,Wind,9
1/24/2020,Friday,24,3,January,2333,Winter,Wind,2
1/24/2020,Friday,24,20,January,462,Winter,Wind,19
1/24/2020,Friday,24,21,January,494,Winter,Wind,20
1/24/2020,Friday,24,11,January,1977,Winter,Wind,10
1/25/2020,Saturday,25,23,January,2279,Winter,Wind,22
1/25/2020,Saturday,25,22,January,2110,Winter,Wind,21
1/25/2020,Saturday,25,20,January,1693,Winter,Wind,19
1/25/2020,Saturday,25,16,January,1735,Winter,Wind,15
1/25/2020,Saturday,25,8,January,1475,Winter,Wind,7
1/25/2020,Saturday,25,14,January,2544,Winter,Solar,13
1/25/2020,Saturday,25,3,January,990,Winter,Wind,2
1/25/2020,Saturday,25,4,January,1073,Winter,Wind,3
1/25/2020,Saturday,25,15,January,2184,Winter,Solar,14
1/25/2020,Saturday,25,17,January,1376,Winter,Wind,16
1/25/2020,Saturday,25,19,January,1541,Winter,Wind,18
1/25/2020,Saturday,25,6,January,1215,Winter,Wind,5
1/25/2020,Saturday,25,21,January,1912,Winter,Wind,20
1/25/2020,Saturday,25,0,January,2439,Winter,Wind,23
1/25/2020,Saturday,25,9,January,1579,Winter,Wind,8
1/25/2020,Saturday,25,10,January,1880,Winter,Wind,9
1/25/2020,Saturday,25,5,January,1156,Winter,Wind,4
1/25/2020,Saturday,25,1,January,789,Winter,Wind,0
1/25/2020,Saturday,25,2,January,890,Winter,Wind,1
1/25/2020,Saturday,25,7,January,1318,Winter,Wind,6
1/25/2020,Saturday,25,11,January,2309,Winter,Wind,10
1/25/2020,Saturday,25,12,January,2622,Winter,Solar,11
1/25/2020,Saturday,25,13,January,2654,Winter,Solar,12
1/25/2020,Saturday,25,18,January,1364,Winter,Wind,17
1/26/2020,Sunday,26,17,January,5015,Winter,Wind,16
1/26/2020,Sunday,26,22,January,8371,Winter,Wind,21
1/26/2020,Sunday,26,6,January,2318,Winter,Wind,5
1/26/2020,Sunday,26,3,January,2563,Winter,Wind,2
1/26/2020,Sunday,26,11,January,3632,Winter,Wind,10
1/26/2020,Sunday,26,12,January,3719,Winter,Wind,11
1/26/2020,Sunday,26,19,January,6324,Winter,Wind,18
1/26/2020,Sunday,26,8,January,2330,Winter,Wind,7
1/26/2020,Sunday,26,10,January,3118,Winter,Wind,9
1/26/2020,Sunday,26,23,January,8464,Winter,Wind,22
1/26/2020,Sunday,26,5,January,2407,Winter,Wind,4
1/26/2020,Sunday,26,2,January,2535,Winter,Wind,1
1/26/2020,Sunday,26,1,January,2548,Winter,Wind,0
1/26/2020,Sunday,26,21,January,7764,Winter,Wind,20
1/26/2020,Sunday,26,14,January,4437,Winter,Wind,13
1/26/2020,Sunday,26,0,January,8757,Winter,Wind,23
1/26/2020,Sunday,26,18,January,5447,Winter,Wind,17
1/26/2020,Sunday,26,16,January,4988,Winter,Wind,15
1/26/2020,Sunday,26,15,January,4902,Winter,Wind,14
1/26/2020,Sunday,26,7,January,2296,Winter,Wind,6
1/26/2020,Sunday,26,13,January,3748,Winter,Wind,12
1/26/2020,Sunday,26,4,January,2543,Winter,Wind,3
1/26/2020,Sunday,26,20,January,7152,Winter,Wind,19
1/26/2020,Sunday,26,9,January,2533,Winter,Wind,8
1/27/2020,Monday,27,8,January,8003,Winter,Wind,7
1/27/2020,Monday,27,22,January,11871,Winter,Wind,21
1/27/2020,Monday,27,18,January,10613,Winter,Wind,17
1/27/2020,Monday,27,16,January,9610,Winter,Wind,15
1/27/2020,Monday,27,0,January,11841,Winter,Wind,23
1/27/2020,Monday,27,14,January,9335,Winter,Wind,13
1/27/2020,Monday,27,23,January,11737,Winter,Wind,22
1/27/2020,Monday,27,1,January,8878,Winter,Wind,0
1/27/2020,Monday,27,19,January,11322,Winter,Wind,18
1/27/2020,Monday,27,7,January,7956,Winter,Wind,6
1/27/2020,Monday,27,6,January,8149,Winter,Wind,5
1/27/2020,Monday,27,9,January,8132,Winter,Wind,8
1/27/2020,Monday,27,21,January,11974,Winter,Wind,20
1/27/2020,Monday,27,5,January,8204,Winter,Wind,4
1/27/2020,Monday,27,4,January,8248,Winter,Wind,3
1/27/2020,Monday,27,17,January,9946,Winter,Wind,16
1/27/2020,Monday,27,2,January,8860,Winter,Wind,1
1/27/2020,Monday,27,20,January,12013,Winter,Wind,19
1/27/2020,Monday,27,11,January,8786,Winter,Wind,10
1/27/2020,Monday,27,3,January,8486,Winter,Wind,2
1/27/2020,Monday,27,15,January,9340,Winter,Wind,14
1/27/2020,Monday,27,13,January,9283,Winter,Wind,12
1/27/2020,Monday,27,12,January,8958,Winter,Wind,11
1/27/2020,Monday,27,10,January,8540,Winter,Wind,9
1/28/2020,Tuesday,28,17,January,11897,Winter,Wind,16
1/28/2020,Tuesday,28,21,January,10839,Winter,Wind,20
1/28/2020,Tuesday,28,1,January,11985,Winter,Wind,0
1/28/2020,Tuesday,28,16,January,12746,Winter,Wind,15
1/28/2020,Tuesday,28,11,January,12987,Winter,Wind,10
1/28/2020,Tuesday,28,3,January,11989,Winter,Wind,2
1/28/2020,Tuesday,28,2,January,11882,Winter,Wind,1
1/28/2020,Tuesday,28,8,January,13041,Winter,Wind,7
1/28/2020,Tuesday,28,5,January,12601,Winter,Wind,4
1/28/2020,Tuesday,28,7,January,12760,Winter,Wind,6
1/28/2020,Tuesday,28,10,January,12629,Winter,Wind,9
1/28/2020,Tuesday,28,20,January,10885,Winter,Wind,19
1/28/2020,Tuesday,28,4,January,12254,Winter,Wind,3
1/28/2020,Tuesday,28,12,January,13383,Winter,Wind,11
1/28/2020,Tuesday,28,0,January,10245,Winter,Wind,23
1/28/2020,Tuesday,28,9,January,12847,Winter,Wind,8
1/28/2020,Tuesday,28,13,January,13941,Winter,Wind,12
1/28/2020,Tuesday,28,6,January,12674,Winter,Wind,5
1/28/2020,Tuesday,28,19,January,10404,Winter,Wind,18
1/28/2020,Tuesday,28,14,January,14209,Winter,Wind,13
1/28/2020,Tuesday,28,18,January,10836,Winter,Wind,17
1/28/2020,Tuesday,28,15,January,13765,Winter,Wind,14
1/28/2020,Tuesday,28,22,January,11019,Winter,Wind,21
1/28/2020,Tuesday,28,23,January,10701,Winter,Wind,22
1/29/2020,Wednesday,29,18,January,3885,Winter,Wind,17
1/29/2020,Wednesday,29,11,January,8131,Winter,Wind,10
1/29/2020,Wednesday,29,15,January,8583,Winter,Wind,14
1/29/2020,Wednesday,29,16,January,7123,Winter,Wind,15
1/29/2020,Wednesday,29,14,January,9229,Winter,Wind,13
1/29/2020,Wednesday,29,23,January,5650,Winter,Wind,22
1/29/2020,Wednesday,29,9,January,7636,Winter,Wind,8
1/29/2020,Wednesday,29,3,January,8912,Winter,Wind,2
1/29/2020,Wednesday,29,0,January,5513,Winter,Wind,23
1/29/2020,Wednesday,29,22,January,5360,Winter,Wind,21
1/29/2020,Wednesday,29,6,January,8170,Winter,Wind,5
1/29/2020,Wednesday,29,21,January,4853,Winter,Wind,20
1/29/2020,Wednesday,29,17,January,5091,Winter,Wind,16
1/29/2020,Wednesday,29,4,January,8569,Winter,Wind,3
1/29/2020,Wednesday,29,20,January,4333,Winter,Wind,19
1/29/2020,Wednesday,29,2,January,9827,Winter,Wind,1
1/29/2020,Wednesday,29,1,January,10130,Winter,Wind,0
1/29/2020,Wednesday,29,5,January,8389,Winter,Wind,4
1/29/2020,Wednesday,29,10,January,7842,Winter,Wind,9
1/29/2020,Wednesday,29,8,January,7825,Winter,Wind,7
1/29/2020,Wednesday,29,12,January,8656,Winter,Wind,11
1/29/2020,Wednesday,29,13,January,9066,Winter,Wind,12
1/29/2020,Wednesday,29,19,January,3822,Winter,Wind,18
1/29/2020,Wednesday,29,7,January,7788,Winter,Wind,6
1/30/2020,Thursday,30,7,January,6684,Winter,Wind,6
1/30/2020,Thursday,30,1,January,5384,Winter,Wind,0
1/30/2020,Thursday,30,18,January,9640,Winter,Wind,17
1/30/2020,Thursday,30,2,January,5680,Winter,Wind,1
1/30/2020,Thursday,30,0,January,9523,Winter,Wind,23
1/30/2020,Thursday,30,3,January,5963,Winter,Wind,2
1/30/2020,Thursday,30,16,January,9506,Winter,Wind,15
1/30/2020,Thursday,30,21,January,10820,Winter,Wind,20
1/30/2020,Thursday,30,20,January,10530,Winter,Wind,19
1/30/2020,Thursday,30,12,January,9443,Winter,Wind,11
1/30/2020,Thursday,30,22,January,10591,Winter,Wind,21
1/30/2020,Thursday,30,23,January,9918,Winter,Wind,22
1/30/2020,Thursday,30,17,January,9462,Winter,Wind,16
1/30/2020,Thursday,30,4,January,6146,Winter,Wind,3
1/30/2020,Thursday,30,5,January,6314,Winter,Wind,4
1/30/2020,Thursday,30,19,January,10045,Winter,Wind,18
1/30/2020,Thursday,30,11,January,8866,Winter,Wind,10
1/30/2020,Thursday,30,10,January,8402,Winter,Wind,9
1/30/2020,Thursday,30,14,January,9987,Winter,Wind,13
1/30/2020,Thursday,30,6,January,6324,Winter,Wind,5
1/30/2020,Thursday,30,8,January,7489,Winter,Wind,7
1/30/2020,Thursday,30,15,January,9836,Winter,Wind,14
1/30/2020,Thursday,30,13,January,9897,Winter,Wind,12
1/30/2020,Thursday,30,9,January,8118,Winter,Wind,8
1/31/2020,Friday,31,0,January,8279,Winter,Wind,23
1/31/2020,Friday,31,23,January,8273,Winter,Wind,22
1/31/2020,Friday,31,19,January,7282,Winter,Wind,18
1/31/2020,Friday,31,20,January,7831,Winter,Wind,19
1/31/2020,Friday,31,3,January,8404,Winter,Wind,2
1/31/2020,Friday,31,15,January,7860,Winter,Wind,14
1/31/2020,Friday,31,5,January,7716,Winter,Wind,4
1/31/2020,Friday,31,22,January,8388,Winter,Wind,21
1/31/2020,Friday,31,2,January,8723,Winter,Wind,1
1/31/2020,Friday,31,1,January,9113,Winter,Wind,0
1/31/2020,Friday,31,12,January,7689,Winter,Wind,11
1/31/2020,Friday,31,16,January,7383,Winter,Wind,15
1/31/2020,Friday,31,17,January,6945,Winter,Wind,16
1/31/2020,Friday,31,14,January,8212,Winter,Wind,13
1/31/2020,Friday,31,9,January,5824,Winter,Wind,8
1/31/2020,Friday,31,13,January,8124,Winter,Wind,12
1/31/2020,Friday,31,8,January,6025,Winter,Wind,7
1/31/2020,Friday,31,7,January,6610,Winter,Wind,6
1/31/2020,Friday,31,11,January,7095,Winter,Wind,10
1/31/2020,Friday,31,6,January,7226,Winter,Wind,5
1/31/2020,Friday,31,10,January,6229,Winter,Wind,9
1/31/2020,Friday,31,21,January,8042,Winter,Wind,20
1/31/2020,Friday,31,4,January,7998,Winter,Wind,3
1/31/2020,Friday,31,18,January,6828,Winter,Wind,17
2/1/2020,Saturday,32,12,February,11252,Winter,Wind,11
2/1/2020,Saturday,32,10,February,9620,Winter,Wind,9
2/1/2020,Saturday,32,22,February,9608,Winter,Wind,21
2/1/2020,Saturday,32,8,February,9595,Winter,Wind,7
2/1/2020,Saturday,32,17,February,11065,Winter,Wind,16
2/1/2020,Saturday,32,14,February,12798,Winter,Wind,13
2/1/2020,Saturday,32,19,February,10703,Winter,Wind,18
2/1/2020,Saturday,32,15,February,12517,Winter,Wind,14
2/1/2020,Saturday,32,7,February,9469,Winter,Wind,6
2/1/2020,Saturday,32,2,February,8583,Winter,Wind,1
2/1/2020,Saturday,32,3,February,8897,Winter,Wind,2
2/1/2020,Saturday,32,4,February,9121,Winter,Wind,3
2/1/2020,Saturday,32,5,February,9131,Winter,Wind,4
2/1/2020,Saturday,32,9,February,9263,Winter,Wind,8
2/1/2020,Saturday,32,13,February,12443,Winter,Wind,12
2/1/2020,Saturday,32,16,February,11760,Winter,Wind,15
2/1/2020,Saturday,32,18,February,10763,Winter,Wind,17
2/1/2020,Saturday,32,20,February,10518,Winter,Wind,19
2/1/2020,Saturday,32,23,February,8577,Winter,Wind,22
2/1/2020,Saturday,32,0,February,7593,Winter,Wind,23
2/1/2020,Saturday,32,11,February,10204,Winter,Wind,10
2/1/2020,Saturday,32,1,February,8318,Winter,Wind,0
2/1/2020,Saturday,32,6,February,9276,Winter,Wind,5
2/1/2020,Saturday,32,21,February,10073,Winter,Wind,20
2/2/2020,Sunday,33,3,February,6412,Winter,Wind,2
2/2/2020,Sunday,33,1,February,6660,Winter,Wind,0
2/2/2020,Sunday,33,22,February,8233,Winter,Wind,21
2/2/2020,Sunday,33,15,February,13415,Winter,Wind,14
2/2/2020,Sunday,33,4,February,6986,Winter,Wind,3
2/2/2020,Sunday,33,21,February,8677,Winter,Wind,20
2/2/2020,Sunday,33,18,February,10854,Winter,Wind,17
2/2/2020,Sunday,33,17,February,11800,Winter,Wind,16
2/2/2020,Sunday,33,16,February,12533,Winter,Wind,15
2/2/2020,Sunday,33,0,February,8134,Winter,Wind,23
2/2/2020,Sunday,33,5,February,7968,Winter,Wind,4
2/2/2020,Sunday,33,14,February,14039,Winter,Wind,13
2/2/2020,Sunday,33,8,February,11378,Winter,Wind,7
2/2/2020,Sunday,33,9,February,11627,Winter,Wind,8
2/2/2020,Sunday,33,20,February,9169,Winter,Wind,19
2/2/2020,Sunday,33,12,February,14019,Winter,Wind,11
2/2/2020,Sunday,33,13,February,14276,Winter,Wind,12
2/2/2020,Sunday,33,11,February,13258,Winter,Wind,10
2/2/2020,Sunday,33,19,February,9776,Winter,Wind,18
2/2/2020,Sunday,33,7,February,10143,Winter,Wind,6
2/2/2020,Sunday,33,2,February,6443,Winter,Wind,1
2/2/2020,Sunday,33,6,February,9196,Winter,Wind,5
2/2/2020,Sunday,33,10,February,12167,Winter,Wind,9
2/2/2020,Sunday,33,23,February,7810,Winter,Wind,22
2/3/2020,Monday,34,4,February,8082,Winter,Wind,3
2/3/2020,Monday,34,8,February,7783,Winter,Wind,7
2/3/2020,Monday,34,18,February,6939,Winter,Wind,17
2/3/2020,Monday,34,3,February,8226,Winter,Wind,2
2/3/2020,Monday,34,9,February,7487,Winter,Wind,8
2/3/2020,Monday,34,11,February,8359,Winter,Wind,10
2/3/2020,Monday,34,15,February,9056,Winter,Wind,14
2/3/2020,Monday,34,23,February,10537,Winter,Wind,22
2/3/2020,Monday,34,22,February,10771,Winter,Wind,21
2/3/2020,Monday,34,16,February,8538,Winter,Wind,15
2/3/2020,Monday,34,2,February,8377,Winter,Wind,1
2/3/2020,Monday,34,1,February,8566,Winter,Wind,0
2/3/2020,Monday,34,19,February,7500,Winter,Wind,18
2/3/2020,Monday,34,20,February,8364,Winter,Wind,19
2/3/2020,Monday,34,0,February,10296,Winter,Wind,23
2/3/2020,Monday,34,17,February,7611,Winter,Wind,16
2/3/2020,Monday,34,6,February,8238,Winter,Wind,5
2/3/2020,Monday,34,13,February,8753,Winter,Wind,12
2/3/2020,Monday,34,14,February,8955,Winter,Wind,13
2/3/2020,Monday,34,10,February,7924,Winter,Wind,9
2/3/2020,Monday,34,7,February,8170,Winter,Wind,6
2/3/2020,Monday,34,21,February,9672,Winter,Wind,20
2/3/2020,Monday,34,12,February,8734,Winter,Wind,11
2/3/2020,Monday,34,5,February,8185,Winter,Wind,4
2/4/2020,Tuesday,35,8,February,10642,Winter,Wind,7
2/4/2020,Tuesday,35,7,February,10382,Winter,Wind,6
2/4/2020,Tuesday,35,23,February,7050,Winter,Wind,22
2/4/2020,Tuesday,35,5,February,10605,Winter,Wind,4
2/4/2020,Tuesday,35,15,February,13682,Winter,Wind,14
2/4/2020,Tuesday,35,19,February,9285,Winter,Wind,18
2/4/2020,Tuesday,35,20,February,8718,Winter,Wind,19
2/4/2020,Tuesday,35,0,February,6042,Winter,Wind,23
2/4/2020,Tuesday,35,17,February,11924,Winter,Wind,16
2/4/2020,Tuesday,35,21,February,8277,Winter,Wind,20
2/4/2020,Tuesday,35,12,February,13302,Winter,Wind,11
2/4/2020,Tuesday,35,4,February,10606,Winter,Wind,3
2/4/2020,Tuesday,35,3,February,10381,Winter,Wind,2
2/4/2020,Tuesday,35,6,February,10511,Winter,Wind,5
2/4/2020,Tuesday,35,13,February,13568,Winter,Wind,12
2/4/2020,Tuesday,35,16,February,12943,Winter,Wind,15
2/4/2020,Tuesday,35,22,February,7886,Winter,Wind,21
2/4/2020,Tuesday,35,14,February,13899,Winter,Wind,13
2/4/2020,Tuesday,35,1,February,10331,Winter,Wind,0
2/4/2020,Tuesday,35,9,February,10812,Winter,Wind,8
2/4/2020,Tuesday,35,10,February,11634,Winter,Wind,9
2/4/2020,Tuesday,35,11,February,12401,Winter,Wind,10
2/4/2020,Tuesday,35,18,February,10225,Winter,Wind,17
2/4/2020,Tuesday,35,2,February,10533,Winter,Wind,1
2/5/2020,Wednesday,36,23,February,2978,Winter,Wind,22
2/5/2020,Wednesday,36,21,February,2585,Winter,Wind,20
2/5/2020,Wednesday,36,13,February,3994,Winter,Solar,12
2/5/2020,Wednesday,36,18,February,1746,Winter,Wind,17
2/5/2020,Wednesday,36,12,February,3685,Winter,Solar,11
2/5/2020,Wednesday,36,17,February,2504,Winter,Wind,16
2/5/2020,Wednesday,36,20,February,2177,Winter,Wind,19
2/5/2020,Wednesday,36,10,February,2561,Winter,Wind,9
2/5/2020,Wednesday,36,11,February,3272,Winter,Solar,10
2/5/2020,Wednesday,36,8,February,2323,Winter,Wind,7
2/5/2020,Wednesday,36,7,February,2572,Winter,Wind,6
2/5/2020,Wednesday,36,9,February,2082,Winter,Wind,8
2/5/2020,Wednesday,36,2,February,4298,Winter,Wind,1
2/5/2020,Wednesday,36,6,February,2905,Winter,Wind,5
2/5/2020,Wednesday,36,14,February,3963,Winter,Solar,13
2/5/2020,Wednesday,36,15,February,3770,Winter,Solar,14
2/5/2020,Wednesday,36,22,February,2909,Winter,Wind,21
2/5/2020,Wednesday,36,0,February,3016,Winter,Wind,23
2/5/2020,Wednesday,36,1,February,4987,Winter,Wind,0
2/5/2020,Wednesday,36,3,February,3761,Winter,Wind,2
2/5/2020,Wednesday,36,5,February,3135,Winter,Wind,4
2/5/2020,Wednesday,36,4,February,3353,Winter,Wind,3
2/5/2020,Wednesday,36,16,February,3320,Winter,Solar,15
2/5/2020,Wednesday,36,19,February,1769,Winter,Wind,18
2/6/2020,Thursday,37,16,February,4548,Winter,Wind,15
2/6/2020,Thursday,37,17,February,3969,Winter,Wind,16
2/6/2020,Thursday,37,19,February,4355,Winter,Wind,18
2/6/2020,Thursday,37,21,February,6009,Winter,Wind,20
2/6/2020,Thursday,37,13,February,4924,Winter,Solar,12
2/6/2020,Thursday,37,14,February,4973,Winter,Solar,13
2/6/2020,Thursday,37,8,February,3436,Winter,Wind,7
2/6/2020,Thursday,37,1,February,2895,Winter,Wind,0
2/6/2020,Thursday,37,3,February,2995,Winter,Wind,2
2/6/2020,Thursday,37,6,February,3090,Winter,Wind,5
2/6/2020,Thursday,37,22,February,5819,Winter,Wind,21
2/6/2020,Thursday,37,0,February,5203,Winter,Wind,23
2/6/2020,Thursday,37,18,February,3492,Winter,Wind,17
2/6/2020,Thursday,37,11,February,4586,Winter,Wind,10
2/6/2020,Thursday,37,12,February,4762,Winter,Solar,11
2/6/2020,Thursday,37,9,February,3668,Winter,Wind,8
